Title,Year,Source title,DOI,Link,Funding Details,Correspondence Address,Language of Original Document,Document Type,Open Access,Source
"Reading the signs",2019,"Biologist",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077622773&partnerID=40&md5=da8f1b7a5cb8df51cd7b64b6be214904",,"Graham, K.E.; University of YorkUnited Kingdom","English",Note,"",Scopus
"Editorial",2019,"Medical History","10.1017/mdh.2019.61","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072106918&doi=10.1017%2fmdh.2019.61&partnerID=40&md5=fdfddad4ac737935f984b56f8f09e7fb",,"Bhattacharya, S.; Centre for Global Health Histories, United Kingdom; email: sanjoy.bhattacharya@york.ac.uk","English",Editorial,"All Open Access, Bronze, Green",Scopus
"Revegetation differentially influences microbial trophic groups in a Qinghai-Tibetan alpine steppe ecosystem",2019,"Journal of Basic Microbiology","10.1002/jobm.201900149","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070773918&doi=10.1002%2fjobm.201900149&partnerID=40&md5=6126eafc2f079d7cf23c07643ecd4106","National Natural Science Foundation of China; Chinese Academy of Sciences; State Key Laboratory of Frozen Soil Engineering","Zhang, Q.; School of Life Sciences, China; email: zhangqi@lzu.edu.cn","English",Article,"",Scopus
"Guest editorial",2019,"Journal of Historical Research in Marketing","10.1108/JHRM-11-2019-081","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073227827&doi=10.1108%2fJHRM-11-2019-081&partnerID=40&md5=06d772755056616cdfb9f2d09e7560c7",,"Tadajewski, M.; Department of Management, United Kingdom; email: marktadajewski@gmail.com","English",Editorial,"",Scopus
"UCNC 2018 special issue editorial",2019,"Natural Computing","10.1007/s11047-019-09750-w","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068230996&doi=10.1007%2fs11047-019-09750-w&partnerID=40&md5=143611cfaffd6ed58a71b49b25ae1d35",,"Stepney, S.; University of YorkUnited Kingdom; email: susan.stepney@york.ac.uk","English",Editorial,"All Open Access, Bronze",Scopus
"Making democracy safe for tribal homelands? Self-determination and political regionalism in Weimar Germany",2019,"European Review of History","10.1080/13507486.2019.1617676","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072076873&doi=10.1080%2f13507486.2019.1617676&partnerID=40&md5=7b613c804fd63d91659330bee42000c9","Institute for Advanced Study; H2020 Marie Skłodowska-Curie Actions; Agence Nationale de la Recherche; Israel Institute for Advanced Studies","Heinzen, J.; Department of History, United Kingdom; email: jasper.heinzen@york.ac.uk","English",Article,"All Open Access, Green",Scopus
"Impacts of the community block grant programme on school resources, environment and management in Indonesia",2019,"Education Economics","10.1080/09645292.2019.1641587","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070849134&doi=10.1080%2f09645292.2019.1641587&partnerID=40&md5=3291df7a16013e77a97b234a290c9b14",,"Aizawa, T.; Economics and related studies, United Kingdom; email: ta812@york.ac.uk","English",Article,"",Scopus
"Constructing europe and the european union via education contrasts and congruence within and between Germany and England",2019,"Journal of Educational Media, Memory, and Society","10.3167/jemms.2019.1110201","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077637664&doi=10.3167%2fjemms.2019.1110201&partnerID=40&md5=b7bb72094b130793ac02cb6e688d2e8c",,,"English",Article,"",Scopus
"International relations as a social system: From sociocybernetics to the sociology of IR",2019,"International Political Sociology","10.1093/ips/olz008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075163364&doi=10.1093%2fips%2folz008&partnerID=40&md5=fa69b901516f63fbf200a268c110b8ec",,"Peña, A.M.; University of YorkUnited Kingdom; email: alejandro.pena@york.ac.uk","English",Review,"All Open Access, Green",Scopus
"A Herald's account of Mary I's oration at the Guildhall (1 February 1554)",2019,"Notes and Queries","10.1093/notesj/gjz080","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074250122&doi=10.1093%2fnotesj%2fgjz080&partnerID=40&md5=53be9d3b9aad2b7bcedc18a3fcee9a72",,"McGovern, J.; University of YorkUnited Kingdom","English",Article,"",Scopus
"Westerwald Stoneware at Kelmscott Manor: Morris, Pottery and the Politics of Production",2019,"Antiquaries Journal","10.1017/S0003581519000027","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072912444&doi=10.1017%2fS0003581519000027&partnerID=40&md5=e232ad23842796ee3b796038735437c1",,,"English",Review,"All Open Access, Green",Scopus
"An interview with Olive Senior",2019,"Journal of Commonwealth Literature","10.1177/0021989417723070","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072207097&doi=10.1177%2f0021989417723070&partnerID=40&md5=a270cd68880d1b2a0bff4448994a3c94",,"Westall, C.; University of YorkUnited Kingdom; email: claire.westall@york.ac.uk","English",Note,"",Scopus
"Between history and philosophy of science: The relationship between Kuhn's black-body theory and structure",2019,"HOPOS","10.1086/704374","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070384861&doi=10.1086%2f704374&partnerID=40&md5=2ebc2581a8c352bb184a4637ba589252",,"Timmins, A.; University of YorkUnited Kingdom; email: adt500@york.ac.uk","English",Article,"All Open Access, Bronze",Scopus
"Enhanced magnetoresistance in NiFe/GaAs/Fe hybrid magnon valve",2019,"Applied Physics Letters","10.1063/1.5093795","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070784954&doi=10.1063%2f1.5093795&partnerID=40&md5=d339ce0d18a7c0c9491000df4cf02ee3","National Science Foundation; Engineering and Physical Sciences Research Council; National Natural Science Foundation of China; National Key Research and Development Program of China","Pu, Y.; Nanjing University of Posts and Telecommunications (NJUPT)China; email: puyong@njupt.edu.cn","English",Article,"All Open Access, Green",Scopus
"Quasipotential for the ferromagnetic wire governed by the 1D Landau-Lifshitz-Gilbert equations",2019,"Journal of Differential Equations","10.1016/j.jde.2019.03.016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063303570&doi=10.1016%2fj.jde.2019.03.016&partnerID=40&md5=434a4ed202b133b60d5f9368e94038d2","University of York; National Natural Science Foundation of China; Austrian Science Fund","Li, L.; Faculty of Science, Chaoyang District North Third Ring Road 15, China; email: liangli@buct.edu.cn","English",Article,"",Scopus
"New bio-based solvent: Supports quest for safer and more sustainable coatings",2019,"PCI-Paint and Coatings Industry",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097898311&partnerID=40&md5=003edb30e039744b5db19b93e41f4672",,,"English",Article,"",Scopus
"When growth beats value: Applying momentum filters to growth and value portfolios",2019,"Journal of Investing","10.3905/joi.2019.1.086","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090186439&doi=10.3905%2fjoi.2019.1.086&partnerID=40&md5=277ea48bd5b1569d8562be24723650cf",,,"English",Article,"",Scopus
"A simple modelling framework for shallow subsurface water storage and flow",2019,"Water (Switzerland)","10.3390/w11081725","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070974570&doi=10.3390%2fw11081725&partnerID=40&md5=011f085c3c6878f492693f19af836a36","Natural Environment Research Council; National Natural Science Foundation of China; UK-China Critical Zone Observatory","Geris, J.; School of Geosciences, United Kingdom; email: j.geris@abdn.ac.uk","English",Article,"All Open Access, Gold, Green",Scopus
"Estimation of a neonatal health production function for iran: Secondary analysis of Iran’s multiple indicator demographic and Health Survey 2010",2019,"Iranian Journal of Public Health",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069929257&partnerID=40&md5=3b0cd26ec3f3e08f3fad735de10df9cb","Tehran University of Medical Sciences and Health Services","Bayati, M.; Health Human Resources Research Center, Iran; email: bayatim66@gmail.com","English",Article,"",Scopus
"The Value of Consensus Priors: A Response to Simpson",2019,"Educational Researcher","10.3102/0013189X19863426","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069468680&doi=10.3102%2f0013189X19863426&partnerID=40&md5=a30b47e9fd3bd69f073c7ce532f1fd2a",,,"English",Note,"All Open Access, Green",Scopus
"The end of the flat tax experiment in Slovakia: An evaluation using behavioural microsimulation in a dynamic macroeconomic framework",2019,"Economic Modelling","10.1016/j.econmod.2018.11.005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066852373&doi=10.1016%2fj.econmod.2018.11.005&partnerID=40&md5=0efb48ea1fc391a3f94a8745671b108d",,"Horváth, M.; University of YorkUnited Kingdom; email: michal.horvath@york.ac.uk","English",Article,"All Open Access, Green",Scopus
"SCJ-Circus: Specification and refinement of Safety-Critical Java programs",2019,"Science of Computer Programming","10.1016/j.scico.2019.01.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060444150&doi=10.1016%2fj.scico.2019.01.002&partnerID=40&md5=596c05f6a6ec84ad3be74373ef67fe76","Engineering and Physical Sciences Research Council","Miyazawa, A.; Department of Computer Science, United Kingdom; email: Alvaro.Miyazawa@york.ac.uk","English",Article,"All Open Access, Green",Scopus
"A Reformation of Remembrance? Devotional Practices of Female Testators in Lincolnshire 1509-1558",2019,"Midland History","10.1080/0047729X.2019.1667105","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074225933&doi=10.1080%2f0047729X.2019.1667105&partnerID=40&md5=a9e426d5e9fac6491f6b99c4225a07ef",,"Wilson, M.; Department of History, Vanbrugh Way, Heslington, United Kingdom; email: Marianne.Wilson@york.ac.uk","English",Article,"",Scopus
"Peterloo at 200: The Radical Press, Simultaneous Meetings and The Mask of Anarchy",2019,"Keats-Shelley Review","10.1080/09524142.2019.1659016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073185017&doi=10.1080%2f09524142.2019.1659016&partnerID=40&md5=c2b7e371f8a304917142f9d3abec6d6d",,"Fairclough, M.; University of YorkUnited Kingdom; email: mary.fairclough@york.ac.uk","English",Article,"All Open Access, Green",Scopus
"Preface",2019,"Proceedings - 2019 14th International Symposium on Reconfigurable Communication-Centric Systems-on-Chip, ReCoSoC 2019","10.1109/ReCoSoC48741.2019.9034922","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101146980&doi=10.1109%2fReCoSoC48741.2019.9034922&partnerID=40&md5=7428d8edac48e69378b79c13d895232f",,,"English",Editorial,"All Open Access, Bronze, Green",Scopus
"Multi-objective optimisation algorithm for routability and timing driven circuit clustering on FPGAs",2019,"IET Computers and Digital Techniques","10.1049/iet-cdt.2018.5115","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068227423&doi=10.1049%2fiet-cdt.2018.5115&partnerID=40&md5=d05283164e294f2380f605edb74ba8a0","Engineering and Physical Sciences Research Council","Wang, Y.; School of Engineering and Technology, United Kingdom; email: y.wang54@herts.ac.uk","English",Article,"All Open Access, Hybrid Gold, Green",Scopus
"Editorial for the Special Issue on dependence models",2019,"Journal of Multivariate Analysis","10.1016/j.jmva.2019.03.009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064638667&doi=10.1016%2fj.jmva.2019.03.009&partnerID=40&md5=a7dcca5be3ae81f35d35dcaa3cf5db3a",,"Nešlehová, J.G.; Department of Mathematics and Statistics, 805, rue Sherbrooke ouest, Canada; email: johanna.neslehova@mcgill.ca","English",Editorial,"All Open Access, Bronze",Scopus
"Implementation of uplink network-coded modulation for two-hop networks",2019,"Transactions on Emerging Telecommunications Technologies","10.1002/ett.3594","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063098565&doi=10.1002%2fett.3594&partnerID=40&md5=f40319ba65f8f036bed4ceb061a4afc7","Engineering and Physical Sciences Research Council","Chu, Y.; Department of Electronic Engineering, United Kingdom; email: yi.chu@york.ac.uk","English",Article,"All Open Access, Green",Scopus
"Preface of SI: Optimization of Wired and Wireless Optical Networks",2019,"Optical Switching and Networking","10.1016/j.osn.2018.07.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051125281&doi=10.1016%2fj.osn.2018.07.003&partnerID=40&md5=2c5d8a98545f415c7f2f3ee7c78e1562",,"Zwierzykowski, P.; Poznan University of Technology, Poland; email: piotr.zwierzykowski@put.poznan.pl","English",Editorial,"",Scopus
"A proof of the matrix version of Baker's conjecture in Diophantine approximation",2019,"Mathematical Proceedings of the Cambridge Philosophical Society","10.1017/S0305004118000269","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046430795&doi=10.1017%2fS0305004118000269&partnerID=40&md5=f9fe644d5206e206309e060562de0ebe",,,"English",Article,"All Open Access, Green",Scopus
"Welcome from the ACM TVX 2019 chairs",2019,"TVX 2019 - Proceedings of the 2019 ACM International Conference on Interactive Experiences for TV and Online Video",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067960586&partnerID=40&md5=a207c69775040565c9171e482f243c66",,,"English",Editorial,"",Scopus
"Tamar Yoseloff as Ekphrasist, and Her Hidden Sweetheart: ‘I Took His Heart, Placed It/in an Ivory Case’ †",2019,"Humanities (Switzerland)","10.3390/h8020077","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85149582006&doi=10.3390%2fh8020077&partnerID=40&md5=ecce6c812bde76c9912942b72d424dc4",,"Huen, A.; Department of English and Related Literature, United Kingdom; email: ph813@york.ac.uk","English",Article,"All Open Access, Gold",Scopus
"Romanticism for girls: George Sand's Lélia",2019,"Cambridge Quarterly","10.1093/camqtly/bfz007","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071870702&doi=10.1093%2fcamqtly%2fbfz007&partnerID=40&md5=e1fa508e3c51ec8a0b335c18b6a21046",,"Wall, G.; University of YorkUnited Kingdom","English",Article,"",Scopus
"There were walls of fish, so many you could hardly see the corals",2019,"Biologist",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071156293&partnerID=40&md5=e87d4797556fc76720502579e275b728","Wellcome Trust","Roberts, C.; University of York, United Kingdom","English",Note,"",Scopus
"Breaking even: Political economy and private enterprise in the Norwegian glass industry, 1739-1803",2019,"Business History Review","10.1017/S0007680519000631","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069742017&doi=10.1017%2fS0007680519000631&partnerID=40&md5=efbcb4a181799f8133381d43398f77ed","Horizon 2020 Framework Programme; H2020 Marie Skłodowska-Curie Actions",,"English",Review,"All Open Access, Green",Scopus
"Markshall (Norfolk) and three instances of Oe Mearces-Burh 'Boundary fortification' (Maesbury and Marksbury, Somerset and Masbrough, West Riding of Yorkshire)",2019,"Notes and Queries","10.1093/notesj/gjz016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068515183&doi=10.1093%2fnotesj%2fgjz016&partnerID=40&md5=8133ae01a671046686ef27d20712ed11",,"Rye, E.; University of YorkUnited Kingdom","English",Article,"",Scopus
"Software for the linesman radar data processing system",2019,"Computer Journal","10.1093/comjnl/bxy097","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068500049&doi=10.1093%2fcomjnl%2fbxy097&partnerID=40&md5=d08cf7ebf01b2bbd190b2e18d1d26edf","Ministry of Defence","Pyle, I.C.; Department of Computer Science, United Kingdom; email: ian.pyle@cantab.net","English",Article,"",Scopus
"Culture matters: comments on Chan’s and Flemmen et al.’s contributions to the field of cultural participation",2019,"British Journal of Sociology","10.1111/1468-4446.12642","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067229761&doi=10.1111%2f1468-4446.12642&partnerID=40&md5=f04e74c363e2e32e36c90f98caa355db",,"Hanquinet, L.; Sociology, United States; email: laurie.hanquinet@york.ac.uk","English",Note,"All Open Access, Bronze, Green",Scopus
"Calculation and conjuring: John Molesworth and the lottery in late eighteenth-century Britain",2019,"Journal for Eighteenth-Century Studies","10.1111/1754-0208.12593","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055933352&doi=10.1111%2f1754-0208.12593&partnerID=40&md5=cd395afac1e4b548684092427bb40931",,"Glaisyer, N.; Department of History and the Centre for Eighteenth Century Studies, United Kingdom","English",Article,"All Open Access, Green",Scopus
"The South African take on the America–British–Canadian Fellowship",2019,"South African Orthopaedic Journal",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85151022935&partnerID=40&md5=62be9750e24592b571e0d0046d5d50c7",,,"English",Note,"",Scopus
"Fine structure in the α decay of Lu 156 and Ta 158",2019,"Physical Review C","10.1103/PhysRevC.99.054307","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065870563&doi=10.1103%2fPhysRevC.99.054307&partnerID=40&md5=c6e97f66e9be00939f76629acc1ac123","Seventh Framework Programme; Science and Technology Facilities Council; Academy of Finland; Agentúra na Podporu Výskumu a Vývoja","Parr, E.; Oliver Lodge Laboratory, United Kingdom; email: ep@ns.ph.liv.ac.uk","English",Article,"All Open Access, Green",Scopus
"Reply to Commentaries",2019,"Psychoanalytic Dialogues","10.1080/10481885.2019.1614834","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068646446&doi=10.1080%2f10481885.2019.1614834&partnerID=40&md5=4017e5a582c7a0322b2e96663e372c5e",,"Wooffitt, R.; Department of Sociology, United Kingdom; email: robin.wooffit@york.ac.uk","English",Article,"",Scopus
"A special sugar: How sialic acid impacts on metabolism, health and disease",2019,"Microbiology Today",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077534406&partnerID=40&md5=95e28fd4b3557b3d5bdc554c3d7b4273",,"Bell, A.; Quadram Institute Bioscience, United Kingdom; email: andrew.bell@quadram.ac.uk","English",Article,"",Scopus
"Fish and fishing communities: Understanding ancient and modern fisheries through archaeological fish remains",2019,"International Journal of Osteoarchaeology","10.1002/oa.2800","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069460073&doi=10.1002%2foa.2800&partnerID=40&md5=61d4c6d48b8dbaaf1a982ca36f639ddf",,"Fradkin, A.; Department of Anthropology, United States; email: afradkin@fau.edu","English",Editorial,"All Open Access, Green",Scopus
"The crystal structure of Rv2991 from Mycobacterium tuberculosis: An F 420 binding protein with unknown function",2019,"Journal of Structural Biology","10.1016/j.jsb.2019.03.006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063302611&doi=10.1016%2fj.jsb.2019.03.006&partnerID=40&md5=c6df505b39b03f8ea813bf9e9257f162","European Commission; European Synchrotron Radiation Facility; Institut Pasteur","Benini, S.; Bioorganic Chemistry and Bio-Crystallography Laboratory (B2Cl), Piazza Università 5, Italy; email: stefano.benini@unibz.it","English",Article,"All Open Access, Green",Scopus
"The psychometrics of psychosis – assessing and rating perceptual and ideational disturbance in adolescents",2019,"Child and Adolescent Mental Health","10.1111/camh.12312","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061254752&doi=10.1111%2fcamh.12312&partnerID=40&md5=18ec1bc520a9f8a3fc4f06025d1c79d4","National Institute for Health Research","Tiffin, P.A.; Department of Health Sciences, United Kingdom; email: paul.tiffin@york.ac.uk","English",Article,"All Open Access, Green",Scopus
"Back-To-Back Houses in Twenty-First Century Leeds",2019,"Historic Environment: Policy and Practice","10.1080/17567505.2019.1571773","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061607626&doi=10.1080%2f17567505.2019.1571773&partnerID=40&md5=29c2f31a63ac9a163116ba9e0b134f2a","Arts and Humanities Research Council","Harrison, J.; Department of Archaeology, United Kingdom; email: jh1637@york.ac.uk","English",Article,"All Open Access, Green",Scopus
"Preface to the special issue on the 10th International Conference on Graph Transformation",2019,"Journal of Logical and Algebraic Methods in Programming","10.1016/j.jlamp.2019.02.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082008882&doi=10.1016%2fj.jlamp.2019.02.002&partnerID=40&md5=a9881a457b107a4ce9174aa99667cfed",,"de Lara, J.; Department of Computer Science, Spain; email: Juan.deLara@uam.es","English",Editorial,"All Open Access, Bronze",Scopus
"Echo and narcissus in victorian poetry",2019,"Essays in Criticism","10.1093/escrit/cgz009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072516217&doi=10.1093%2fescrit%2fcgz009&partnerID=40&md5=90037235bd597f47624c6c901a731556",,"Williams, J.; University of YorkUnited Kingdom","English",Article,"All Open Access, Green",Scopus
"Routine mass analysis enables greater productivity in biopharma development",2019,"European Pharmaceutical Review",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067197078&partnerID=40&md5=bfd413f8cefecd8c88843e3491723ef4",,"Wilson, M.; University of YorkUnited Kingdom","English",Article,"",Scopus
"Stairways in the dark: Sound, syntax and the sublime in haas's in vain",2019,"Tempo (United Kingdom)","10.1017/S0040298218000943","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063353857&doi=10.1017%2fS0040298218000943&partnerID=40&md5=b1a28676dedbc788e66b5346eec85cb4",,"Hutchinson, M.; York St John University, United Kingdom","English",Article,"All Open Access, Green",Scopus
"Introduction: People, places and possessions in late medieval england",2019,"Journal of Medieval History","10.1080/03044181.2019.1593607","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066050249&doi=10.1080%2f03044181.2019.1593607&partnerID=40&md5=806936bf3d46a1b85c7df06f3b244edc",,"Delman, R.M.; Department of History, King’s Manor, United Kingdom; email: rachel.delman@york.ac.uk","English",Editorial,"All Open Access, Bronze, Green",Scopus
"Introduction",2019,"Children's Literature in Education","10.1007/s10583-018-9372-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061024152&doi=10.1007%2fs10583-018-9372-8&partnerID=40&md5=bfe09798b7f2424ba8561a67ac8f6b50",,"Beauvais, C.; University of YorkUnited Kingdom; email: clementine.beauvais@york.ac.uk","English",Article,"All Open Access, Hybrid Gold",Scopus
"The Invisible Island: Immigration, environment, and a new Europe on Big Island, Nova Scotia",2019,"Acadiensis","10.1353/aca.2019.0003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069749752&doi=10.1353%2faca.2019.0003&partnerID=40&md5=0693da335bc0ee1dc4b23ec52161e9ba",,,"English",Article,"All Open Access, Green",Scopus
"Henry James's sensitive surfaces: Binding and bildung in the princess Casamassima",2019,"Henry James Review","10.1353/hjr.2019.0008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067336905&doi=10.1353%2fhjr.2019.0008&partnerID=40&md5=706ed0dae4e8319191b09cf637ed0781",,"Whitmarsh, B.; University of YorkUnited Kingdom","English",Review,"",Scopus
"Using psychology to think about psychology",2019,"The Psychologist",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067260789&partnerID=40&md5=48aadccca73eba71537f2a47e883d724",,"Carrington, B.; University of YorkUnited Kingdom","English",Note,"",Scopus
"Building Long-Lived Adaptive Systems",2019,"IEEE Software","10.1109/MS.2018.2885993","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062183740&doi=10.1109%2fMS.2018.2885993&partnerID=40&md5=825afc4352b19638cde2648840e7e677",,,"English",Editorial,"All Open Access, Bronze",Scopus
"Compatibility on naturally ordered transformation semigroups preserving an equivalence",2019,"Semigroup Forum","10.1007/s00233-018-9965-y","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052972899&doi=10.1007%2fs00233-018-9965-y&partnerID=40&md5=4856750dc149b440e7a68b578fdcd25f","National Natural Science Foundation of China","Sun, L.; Department of Mathematics, United Kingdom; email: sunlei97@163.com","English",Article,"",Scopus
"Erich fromm and Theodor W. Adorno reconsidered: A case study in intellectual history",2019,"New German Critique","10.1215/0094033X-7214695","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063548837&doi=10.1215%2f0094033X-7214695&partnerID=40&md5=5fac067eb36a4cd16ef0dff444c12b57",,"Durkin, K.; University of YorkUnited Kingdom","English",Article,"",Scopus
"St stephen’s in war and peace: civil defence and the location of parliament, 1938–51",2019,"Parliamentary History","10.1111/1750-0206.12417","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063001616&doi=10.1111%2f1750-0206.12417&partnerID=40&md5=b12ad45128212a82e39578d0c54f8877",,"Taylor, M.; University of YorkUnited States","English",Article,"All Open Access, Green",Scopus
"L-shell spectroscopy of neon and fluorine like copper ions from laser produced plasma",2019,"Physics of Plasmas","10.1063/1.5051758","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061366457&doi=10.1063%2f1.5051758&partnerID=40&md5=9fa3afded220786d6507f284958be38f",,"Chaurasia, S.; High Pressure and Synchrotron Radiation Physics Division, India; email: shibu@barc.gov.in","English",Article,"All Open Access, Green",Scopus
"The market imperfections of business, shoppers and consumerism: Esther peterson and the legacies of the national consumers’ League",2019,"Historical Research","10.1111/1468-2281.12253","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059273515&doi=10.1111%2f1468-2281.12253&partnerID=40&md5=7b8a54863a51a879de6e6398f8abcb55",,"Black, L.; University of YorkUnited Kingdom","English",Article,"All Open Access, Green",Scopus
"Angelic processes for CSP via the UTP",2019,"Theoretical Computer Science","10.1016/j.tcs.2018.10.008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056272646&doi=10.1016%2fj.tcs.2018.10.008&partnerID=40&md5=0df97366e770849201c55ee3bb067083","Engineering and Physical Sciences Research Council","Ribeiro, P.; Department of Computer Science, United Kingdom; email: pedro.ribeiro@york.ac.uk","English",Article,"All Open Access, Bronze, Green",Scopus
"My freind who writes for me: Scribes and scribal relationships in the letters of seamen, 1793-1815",2019,"Family and Community History","10.1080/14631180.2019.1638599","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070442497&doi=10.1080%2f14631180.2019.1638599&partnerID=40&md5=b715570244ab74b5b9e8ef594b23b171","University of Leicester","Watt, H.; University of York, United Kingdom; email: sidanen_15@yahoo.co.uk","English",Article,"All Open Access, Green",Scopus
"WT2: a low budget experiment in ‘heart, humour and horror’",2019,"Studies in European Cinema","10.1080/17411548.2018.1501869","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067170653&doi=10.1080%2f17411548.2018.1501869&partnerID=40&md5=c51877b5578f28066926f74169082e5d",,"Townsend, N.; Department of Theatre, United Kingdom; email: nathan.townsend@york.ac.uk","English",Article,"All Open Access, Green",Scopus
"Introduction to J. B. Erhard’s ‘Devil’s Apology’ (1795)",2019,"British Journal for the History of Philosophy","10.1080/09608788.2018.1441806","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047371246&doi=10.1080%2f09608788.2018.1441806&partnerID=40&md5=4280fc5f367a2cd178bdd2fe87f173f1","Arts and Humanities Research Council","Clarke, J.; Department of Philosophy, United Kingdom; email: james.a.clarke@york.ac.uk","English",Article,"All Open Access, Hybrid Gold, Green",Scopus
"“Something as Passionless as Brilliant Administration”: Royal Sex and Sexuality in 1970s British Historical Television Drama",2019,"Royal Studies Journal","10.21039/rsj.207","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85150415458&doi=10.21039%2frsj.207&partnerID=40&md5=1184e86a9c8618d319eddb3c6b08d0b1",,,"English",Article,"All Open Access, Gold",Scopus
"Introduction",2019,"Culture, Experience, Care: Re-Centring the Patient",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147055056&partnerID=40&md5=50cfc27ba801e9fdfb6523b4d5448fa6",,,"English",Editorial,"",Scopus
"Preface",2019,"Rethinking Peace and Conflict Studies",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85145362196&partnerID=40&md5=a56a50aabda0fdd7d2135b6a729fd0c0",,"Forde, S.; Department of Politics, United Kingdom","English",Editorial,"",Scopus
"Introduction",2019,"Brill's Companions to European History","10.1163/9789004391963_002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85144525224&doi=10.1163%2f9789004391963_002&partnerID=40&md5=6d206ff8ad8b4767d21404c5c20335fd",,,"English",Editorial,"",Scopus
"Storm",2019,"Keats-Shelley Review","10.1080/09524142.2019.1611282","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140265403&doi=10.1080%2f09524142.2019.1611282&partnerID=40&md5=d0fe7371c0534e30f2b12319be5c3c22",,"Mullan, A.; University of YorkUnited Kingdom","English",Note,"",Scopus
"Preface",2019,"Springer Proceedings in Business and Economics",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85126085522&partnerID=40&md5=0d1f853979dc8efddc0232ad10d78d6a",,,"English",Editorial,"",Scopus
