Title,Year,Source title,DOI,Link,Funding Details,Correspondence Address,Language of Original Document,Document Type,Open Access,Source
"Recent advances in the prevention and management of infections in children undergoing treatment for cancer [version 1; peer review: 2 approved]",2019,"F1000Research","10.12688/f1000research.19337.1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075404221&doi=10.12688%2ff1000research.19337.1&partnerID=40&md5=cf67824d06be95ae62e47dca0f159785","National Institute for Health Research","Phillips, B.; Centre for Reviews and Dissemination, United Kingdom; email: bob.phillips@york.ac.uk","English",Review,"All Open Access, Gold, Green",Scopus
"Health professionals’ insights into the impacts of privately funded care within a national health service: A qualitative interview study [Point de vue des professionnels de la santé sur l’impact des soins financés par le secteur privé dans un service national de santé: une étude qualitative]",2019,"Healthcare Policy","10.12927/HCPOL.2019.26071","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081142563&doi=10.12927%2fHCPOL.2019.26071&partnerID=40&md5=05afa7d8fb15335f8b7e5f8a91240e15",,"Walpole, S.C.; Hull York Medical School, United Kingdom; email: Sarah.walpole@hyms.ac.uk","English",Article,"All Open Access, Bronze, Green",Scopus
"Understanding and addressing the challenges of conducting quantitative evaluation at a local level: A worked example of the available approaches",2019,"BMJ Open","10.1136/bmjopen-2019-029830","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075523681&doi=10.1136%2fbmjopen-2019-029830&partnerID=40&md5=0c7b3649b499e2272fd42b5ed7f367d8","Collaboration for Leadership in Applied Health Research and Care - Greater Manchester","Hinde, S.; Centre for Health Economics, United Kingdom; email: sebastian.hinde@york.ac.uk","English",Article,"All Open Access, Gold, Green",Scopus
"Assessment on patient outcomes of primary hip replacement: An interrupted time series analysis from the National Joint Registry of England and Wales'",2019,"BMJ Open","10.1136/bmjopen-2019-031599","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075498897&doi=10.1136%2fbmjopen-2019-031599&partnerID=40&md5=b4a980b69832b590b6a214bd1a86b4ef","University Hospitals Bristol NHS Foundation Trust; Manchester Biomedical Research Centre; Medical Research Council; National Institute for Health and Care Research; University of Bristol","Garriga, C.; Nuffield Department of Orthopaedics, United Kingdom; email: cesar.garriga-fuentes@ndorms.ox.ac.uk","English",Article,"All Open Access, Gold, Green",Scopus
"A Validation and Calibration Process for Self-reported Tobacco Use with Participants' Cotinine Levels: An Example from the Building Blocks Trial",2019,"Nicotine and Tobacco Research","10.1093/ntr/nty232","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075115219&doi=10.1093%2fntr%2fnty232&partnerID=40&md5=283014a5dd97f89b7ba848b53fe710b5",,"Huang, C.; Hull York Medical School, Cottingham Road, United Kingdom; email: chao.huang@hyms.ac.uk","English",Article,"All Open Access, Green",Scopus
"A randomised controlled feasibility trial and qualitative evaluation of an early years language development intervention: Study protocol of the 'outcomes of Talking Together evaluation and results' (oTTer) project",2019,"Pilot and Feasibility Studies","10.1186/s40814-019-0498-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074482859&doi=10.1186%2fs40814-019-0498-2&partnerID=40&md5=e76e3d0c757b8c025e800f31ca7a45e5","University of York; Nuffield Foundation; University of Leeds; National Lottery Community Fund","Bryant, M.; Clinical Trials Research Unit, United Kingdom; email: m.j.bryant@leeds.ac.uk","English",Article,"All Open Access, Gold, Green",Scopus
"Imagining the future of cell therapies: clinical trials, innovation and the intersection of clinical-academic and commercial visions",2019,"New Genetics and Society","10.1080/14636778.2019.1642742","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074872960&doi=10.1080%2f14636778.2019.1642742&partnerID=40&md5=ba59d4313afff74a48c9aeef0e0bd3ca","Economic and Social Research Council","Higham, R.; Science and Technology Studies Unit, United Kingdom; email: r.higham@leeds.ac.uk","English",Article,"All Open Access, Green",Scopus
"Neonates are not little children",2019,"Archives of Disease in Childhood","10.1136/archdischild-2019-318134","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072545147&doi=10.1136%2farchdischild-2019-318134&partnerID=40&md5=483b7cff40d3a226d50f19b3484ce59a",,"Phillips, B.; Centre for Reviews and Dissemination, United Kingdom; email: bob.phillips@doctors.org.uk","English",Note,"",Scopus
"How Do Undiagnosed Symptoms of Maternal Psychological Distress During the Postnatal Period Affect Child Developmental Outcomes?",2019,"Maternal and Child Health Journal","10.1007/s10995-019-02749-w","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068173854&doi=10.1007%2fs10995-019-02749-w&partnerID=40&md5=4b3fe833112636caa822f50a109ba5ac","National Institute for Health Research","Bell, K.; York Trials Unit, United Kingdom; email: Kerry.Bell@york.ac.uk","English",Article,"All Open Access, Hybrid Gold, Green",Scopus
"Presurgery conditioning interventions (Prehabilitation) in adults undergoing lower limb surgery for peripheral arterial disease",2019,"Cochrane Database of Systematic Reviews","10.1002/14651858.CD013407","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072737521&doi=10.1002%2f14651858.CD013407&partnerID=40&md5=f756aa7b6ca34bcc19df2ffa9e8f30a1",,"Palmer, J.; Academic Vascular Surgical Unit, United Kingdom; email: joanne.palmer@hey.nhs.uk","English",Article,"All Open Access, Green",Scopus
"Associations between active travel and diet: cross-sectional evidence on healthy, low-carbon behaviours from UK Biobank",2019,"BMJ open","10.1136/bmjopen-2019-030741","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071752470&doi=10.1136%2fbmjopen-2019-030741&partnerID=40&md5=97d1230ac23ec88c89e9425f55f04527","Medical Research Council; Economic and Social Research Council",,"English",Article,"All Open Access, Gold, Green",Scopus
"Expression and localization of transient receptor potential channels in the bovine uterus epithelium throughout the estrous cycle",2019,"Molecular Biology Reports","10.1007/s11033-019-04857-w","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065730636&doi=10.1007%2fs11033-019-04857-w&partnerID=40&md5=0600627f7ad8c93dd484099d0a25eee6",,"Atkin, S.L.; Weill Cornell Medical College Qatar, Education City, PO Box 24144, Qatar; email: sla2002@qatar-med.cornell.edu","English",Article,"",Scopus
"Charting the trajectory of forgetting: Insights from a working memory period paradigm",2019,"Memory and Cognition","10.3758/s13421-019-00916-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062611715&doi=10.3758%2fs13421-019-00916-6&partnerID=40&md5=0dd4a1fccd68edbbfe56e9bb183d8055","Economic and Social Research Council","Towse, J.N.; Lancaster UniversityUnited Kingdom; email: j.towse@lancaster.ac.uk","English",Article,"All Open Access, Hybrid Gold, Green",Scopus
"Details matter: Physician responses to multiple payments for the same activity",2019,"Social Science and Medicine","10.1016/j.socscimed.2019.05.048","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069000507&doi=10.1016%2fj.socscimed.2019.05.048&partnerID=40&md5=ff063f624246f8abadb9d5bef1395696",,"Feng, Y.Yvonne Carter Building, 58 Turner Street, Whitechapel, United Kingdom; email: yan.feng@qmul.ac.uk","English",Article,"All Open Access, Hybrid Gold, Green",Scopus
"Class Politics and Social Protection: A Comparative Analysis of Local Governments in India",2019,"Journal of South Asian Development","10.1177/0973174119854606","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068608021&doi=10.1177%2f0973174119854606&partnerID=40&md5=1d9e25e41e3ae328df49d6c14b2472b6",,"Roy, I.; Global Development Politics, United Kingdom; email: indrajit.roy@york.ac.uk","English",Article,"All Open Access, Green",Scopus
"The appropriateness of psychotropic medicines: an interview study of service users attending a substance misuse service in England",2019,"International Journal of Clinical Pharmacy","10.1007/s11096-019-00861-z","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067800120&doi=10.1007%2fs11096-019-00861-z&partnerID=40&md5=375379f2e4662864fee46242fb3f7db1","Collaboration for Leadership in Applied Health Research and Care - Greater Manchester","Oluyase, A.O.; Cicely Saunders Institute of Palliative Care, United Kingdom; email: adejoke.oluyase@kcl.ac.uk","English",Article,"All Open Access, Hybrid Gold, Green",Scopus
"Does routine surveillance imaging after completing treatment for childhood solid tumours cause more harm than good? A systematic review and meta-analysis protocol",2019,"Systematic Reviews","10.1186/s13643-019-1096-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068963592&doi=10.1186%2fs13643-019-1096-3&partnerID=40&md5=f67a1e0f67f90ead8105a98954fbf9b5","Children's Cancer and Leukaemia Group; National Institute for Health Research","Morgan, J.E.; Centre for Reviews and Dissemination, United Kingdom; email: Jess.morgan@york.ac.uk","English",Review,"All Open Access, Gold, Green",Scopus
"“I don’t stress about it like I used to”: Perceptions of non-problematic sleep amongst people in residential treatment for substance use disorders",2019,"Journal of Substance Use","10.1080/14659891.2019.1595196","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063881886&doi=10.1080%2f14659891.2019.1595196&partnerID=40&md5=711b80ac0bee42c6662601e7e4d0191b","South London and Maudsley NHS Foundation Trust; National Institute for Health Research; Leverhulme Trust; British Academy; Department of Health, Australian Government","Neale, J.; Institute of Psychiatry, 4 Windsor Walk, Denmark Hill, United Kingdom; email: joanne.neale@kcl.ac.uk","English",Article,"All Open Access, Hybrid Gold, Green",Scopus
"Interrogating the Diffusion of Metal Artefacts: A Case Study of a Type of Medieval Copper-Alloy Buckle",2019,"Medieval Archaeology","10.1080/00766097.2019.1670920","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075373538&doi=10.1080%2f00766097.2019.1670920&partnerID=40&md5=eb281d23abb09c3dd1a494208a1c0f1a",,,"English",Article,"",Scopus
"Commentary on: Suicide Screening Tools for Use with Incarcerated Offenders",2019,"Archives of Suicide Research","10.1080/13811118.2018.1478755","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052634010&doi=10.1080%2f13811118.2018.1478755&partnerID=40&md5=37eff4870a7027130c7b637f5281f8de",,"Perry, A.E.; Health Sciences Department, ARRC building., United Kingdom; email: amanda.perry@york.ac.uk","English",Note,"All Open Access, Green",Scopus
"Equality, Liberty and the Limits of Person-centred Care's Principle of Co-production",2019,"Public Health Ethics","10.1093/phe/phy019","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084593609&doi=10.1093%2fphe%2fphy019&partnerID=40&md5=08a38b68e2f566320dee29a4f7d36c68",,"Badano, G.; Department of Politics, United Kingdom; email: gabriele.badano@york.ac.uk","English",Article,"All Open Access, Green",Scopus
"Reflections on a human rights decade, near and far",2019,"Journal of Human Rights Practice","10.1093/jhuman/huz024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075146808&doi=10.1093%2fjhuman%2fhuz024&partnerID=40&md5=dc6e874a6fc87f1c010390af30dc9016",,"Gready, P.; Centre for Applied Human Rights, United Kingdom","English",Review,"",Scopus
"Cytotoxic and genotoxic effects of an endemic plant of Turkey Salvia kronenburgii on breast cancer cell lines",2019,"Journal of Cancer Research and Therapeutics","10.4103/jcrt.JCRT_1322_16","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073095325&doi=10.4103%2fjcrt.JCRT_1322_16&partnerID=40&md5=3f797998feb728fe796f4707ba7f9049","Uludağ Üniversitesi","Çebi, A.; Department of Midwifery, Turkey; email: cebiaysegul@hotmail.com","English",Article,"All Open Access, Bronze",Scopus
"Catalytic self-folding of 2D structures through cascading magnet reactions",2019,"Royal Society Open Science","10.1098/rsos.182128","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070772186&doi=10.1098%2frsos.182128&partnerID=40&md5=6ede029456e8d21a77966e69c1693701","University of York","Miyashita, S.; Department of Electronic Engineering, United Kingdom; email: shuhei.miyashita@sheffield.ac.uk","English",Article,"All Open Access, Gold, Green",Scopus
"How to navigate the ethical review of research",2019,"Archives of Disease in Childhood","10.1136/archdischild-2018-315120","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067626939&doi=10.1136%2farchdischild-2018-315120&partnerID=40&md5=955bae0a5fcc7e479072af0c8163be69","Research Trainees Coordinating Centre","Phillips, B.; Centre for Reviews and Dissemination, United Kingdom; email: bob.phillips@doctors.org.uk","English",Review,"",Scopus
"How to determine whether conceptual endophenotypes can improve clinical outcomes in patients suffering from major depression: An exploratory approach",2019,"Psychoneuroendocrinology","10.1016/j.psyneuen.2019.03.010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063679143&doi=10.1016%2fj.psyneuen.2019.03.010&partnerID=40&md5=c3a16f37b639a9d6029b645276133de0",,"Bergemann, N.; Kitzberg Clinic, Germany; email: n.bergemann@ptz.de","English",Article,"All Open Access, Green",Scopus
"Machine learning molecular classification in IPF: UIP or not UIP, that is the question",2019,"The Lancet Respiratory Medicine","10.1016/S2213-2600(19)30058-X","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065851309&doi=10.1016%2fS2213-2600%2819%2930058-X&partnerID=40&md5=4c244c5c30a984b35c3ededf1cb9b732",,,"English",Note,"All Open Access, Bronze",Scopus
"How concentrated are academic publications of countries' progression towards universal health coverage?",2019,"The Lancet Global Health","10.1016/S2214-109X(19)30154-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065468576&doi=10.1016%2fS2214-109X%2819%2930154-8&partnerID=40&md5=14eee9f9707a91a92cb07109dca7b3fe","Medical Research Council; Department for International Development",,"English",Note,"All Open Access, Gold, Green",Scopus
"Fifteen minute consultation: Fever in children being treated for cancer",2019,"Archives of Disease in Childhood: Education and Practice Edition","10.1136/archdischild-2017-314718","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052365720&doi=10.1136%2farchdischild-2017-314718&partnerID=40&md5=31229f1b502ec52d428d84cd7ce13dbd",,"Morgan, J.E.; Centre for Reviews and Dissemination, United Kingdom; email: jess.morgan@york.ac.uk","English",Article,"All Open Access, Green",Scopus
"Role of lifestyle behaviours in the ethnic pattern of poor health outcomes in Leicester, England: analysis of a survey data set",2019,"Public Health","10.1016/j.puhe.2019.03.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066918540&doi=10.1016%2fj.puhe.2019.03.003&partnerID=40&md5=856e0b4273b0bf999bccf4da60b00cb5",,"Chattopadhyay, K.; Division of Epidemiology and Public Health, United Kingdom; email: kaushik.chattopadhyay@nottingham.ac.uk","English",Article,"All Open Access, Green",Scopus
"Patient-reported symptoms of ‘calm’, ‘irritated’ and ‘infected’ skeletal external fixator pin site wound states; a cross-sectional study",2019,"International Journal of Orthopaedic and Trauma Nursing","10.1016/j.ijotn.2019.01.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065803624&doi=10.1016%2fj.ijotn.2019.01.002&partnerID=40&md5=cc7d81fb6494b2f71dbe9a1b97f779f3","Smith and Nephew Foundation","Santy-Tomlinson, J.; Orthopaedic Department, Denmark; email: juliesanty@tomlinson15.karoo.co.uk","English",Article,"All Open Access, Green",Scopus
"Community treatment orders and mental health social work: Issues for policy and practice in the UK and Ireland",2019,"International Journal of Law and Psychiatry","10.1016/j.ijlp.2019.04.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065220879&doi=10.1016%2fj.ijlp.2019.04.003&partnerID=40&md5=2ab4c92bad0c4cc6c1c92e3fcd5393f7",,"Campbell, J.; School of Social Policy, Ireland; email: jim.campbell@ucd.ie","English",Review,"All Open Access, Green",Scopus
"Stages of life: A new metaphysics of conceptionism",2019,"Bioethics","10.1111/bioe.12556","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060786558&doi=10.1111%2fbioe.12556&partnerID=40&md5=b29bdc25e70b418ac33248f49c927355",,"Holland, S.; Department of Philosophy, United Kingdom; email: stephen.holland@york.ac.uk","English",Article,"All Open Access, Green",Scopus
"The crisis in replicability",2019,"Developmental Medicine and Child Neurology","10.1111/dmcn.14105","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057257248&doi=10.1111%2fdmcn.14105&partnerID=40&md5=ffd24803c9ca5a1d9d1b245f61e0e13b",,,"English",Note,"All Open Access, Bronze",Scopus
"Warm water immersion in patients with chronic heart failure: a pilot study: Shah immerse: HF",2019,"Clinical Research in Cardiology","10.1007/s00392-018-1376-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054095616&doi=10.1007%2fs00392-018-1376-2&partnerID=40&md5=99c5ce9ad69f8399b12fd920cab066e4","","Shah, P.; Department of Cardiology, Cottingham, United Kingdom; email: parinshah194@yahoo.co.uk","English",Article,"All Open Access, Hybrid Gold, Green",Scopus
"‘The mental rimmed the sensuous’: Nabokov and the singularity of literary experience",2019,"Textual Practice","10.1080/0950236X.2017.1365754","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027862720&doi=10.1080%2f0950236X.2017.1365754&partnerID=40&md5=58296fa55106bd1652a70e9d8d899e12","Arts and Humanities Research Council","Battersby, D.; Department of English and Related Literature, United Kingdom; email: doug.battersby@york.ac.uk","English",Article,"All Open Access, Green",Scopus
"On “Affluent Philosophy” and Future Generations: Amartya Sen and Tim Mulgan’s “Broken World”",2019,"Journal of Human Development and Capabilities","10.1080/19452829.2018.1563053","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065055445&doi=10.1080%2f19452829.2018.1563053&partnerID=40&md5=09a9369ee2629deb1647ee309a3988be",,"Qizilbash, M.; Department of Economics and Related Studies, United Kingdom; email: Mozaffar.qizilbash@york.ac.uk","English",Article,"",Scopus
"Ward rounds: can an aide-memoire help new doctors?",2019,"Clinical Teacher","10.1111/tct.12789","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045838414&doi=10.1111%2ftct.12789&partnerID=40&md5=813cb5a3e85d783d5ad21784fb45ee9b",,"Pearce, J.; Hull York Medical School, United Kingdom; email: hy9jp1@hyms.ac.uk","English",Article,"",Scopus
"Pre-hospital pain assessment in paediatric patients",2019,"Emergency Nurse","10.7748/en.2019.e1905","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064081321&doi=10.7748%2fen.2019.e1905&partnerID=40&md5=b1bb0d043a7f27497421b0483490e3ee",,"Parker, M.; Department of Health Sciences, United Kingdom; email: mike.parker@york.ac.uk","English",Review,"",Scopus
"Factor analysis and Mokken scaling of the Organizational Commitment Questionnaire in nurses",2019,"International Nursing Review","10.1111/inr.12454","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044282286&doi=10.1111%2finr.12454&partnerID=40&md5=40f5569c99f611727804ad51ba2c5f52","Ministeriet Sundhed Forebyggelse","Watson, R.; Faculty of Health Sciences, United Kingdom; email: r.watson@hull.ac.uk","English",Article,"All Open Access, Green",Scopus
"Untangling Neolithic and Bronze Age mitochondrial lineages in South Asia",2019,"Annals of Human Biology","10.1080/03014460.2019.1623319","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068616086&doi=10.1080%2f03014460.2019.1623319&partnerID=40&md5=d1781089e2f127b6a8db3163908d27d0","Leverhulme Trust; Fundação para a Ciência e a Tecnologia; European Social Fund; European Regional Development Fund; Programa Operacional Temático Factores de Competitividade","Richards, M.B.; Department of Biological and Geographical Sciences, United Kingdom; email: m.b.richards@hud.ac.uk","English",Article,"All Open Access, Green",Scopus
"Dynamic panel data estimation of an integrated Grossman and Becker–Murphy model of health and addiction",2019,"Empirical Economics","10.1007/s00181-017-1367-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040794777&doi=10.1007%2fs00181-017-1367-6&partnerID=40&md5=3f22af8c0b3c683f990c7a9ba089d31c","Economic and Social Research Council; University of Leeds","Zucchelli, E.; Division of Health Research, United Kingdom; email: e.zucchelli@lancaster.ac.uk","English",Article,"All Open Access, Green",Scopus
"Using person-centred approaches to improve access to comprehensive cardiac rehabilitation",2019,"Nursing standard (Royal College of Nursing (Great Britain) : 1987)","10.7748/ns.2020.e11462","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079022968&doi=10.7748%2fns.2020.e11462&partnerID=40&md5=65017f15d1e08d6dad5d3ba9a1bbeead",,,"English",Article,"",Scopus
"Trends of serum phospholipid fatty acids over time in rural Uganda: Evidence of nutritional transition?",2019,"British Journal of Nutrition","10.1017/S0007114518003227","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057859579&doi=10.1017%2fS0007114518003227&partnerID=40&md5=6e3fb9de3e412df5ad6f0b6ac7799150",,"Chajès, V.; Section of Nutrition and Metabolism, France; email: chajesv@iarc.fr","English",Article,"All Open Access, Bronze, Green",Scopus
"Geoarchaeology: Human adaptation to landscape changes, landscape resilience to human impact and integrating palaeoenvironmental and archaeological records",2019,"Quaternary International","10.1016/j.quaint.2019.02.007","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062589194&doi=10.1016%2fj.quaint.2019.02.007&partnerID=40&md5=575f14f82438f8c87a06e73d304872f3","Institute of Australian Geographers",,"English",Editorial,"All Open Access, Green",Scopus
"Images depicting headache pain - A tool to aid the diagnosis of cluster headache: A pilot study",2019,"Journal of Multidisciplinary Healthcare","10.2147/JMDH.S207128","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074488647&doi=10.2147%2fJMDH.S207128&partnerID=40&md5=a33b78d46f88c77fad1425ec6c03c50d",,"Buture, A.; Hull York Medical School, Cottingham Road, United Kingdom; email: hyab20@hyms.ac.uk","English",Article,"All Open Access, Gold, Green",Scopus
"The impact of increased post-progression survival on the cost-effectiveness of interventions in oncology",2019,"ClinicoEconomics and Outcomes Research","10.2147/CEOR.S191382","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072814010&doi=10.2147%2fCEOR.S191382&partnerID=40&md5=4e833194063f210892b47632007834d1","Bristol-Myers Squibb","Taylor, M.; York Health Economics Consortium, United Kingdom; email: matthew.taylor@york.ac.uk","English",Article,"All Open Access, Gold, Green",Scopus
"Glutathione from recovered glucose as ingredient in antioxidant nanocapsules for triggered flavor delivery",2019,"Journal of Materials Chemistry B","10.1039/c9tb00473d","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068179751&doi=10.1039%2fc9tb00473d&partnerID=40&md5=eee4e3f40d612dd9614654d58b0a7c3b","Horizon 2020 Framework Programme; Bundesministerium für Wissenschaft, Forschung und Wirtschaft; Bundesministerium für Verkehr, Innovation und Technologie; Standortagentur Tirol; NÖ Forschungs- und Bildungsges.m.b.H.","Vecchiato, S.; Austrian Centre of Industrial Biotechnology, Konrad-Lorenz-Strasse 20, Austria; email: sara.vecchiato@acib.at","English",Article,"All Open Access, Hybrid Gold",Scopus
"High-tempo and stinky: High arousal sound-odor congruence affects product memory",2019,"Multisensory Research","10.1163/22134808-20191410","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065966285&doi=10.1163%2f22134808-20191410&partnerID=40&md5=86a45491fe70375060b43a820b9a4945","","Speed, L.J.; Department of Psychology, United Kingdom; email: laura.speed@york.ac.uk","English",Article,"",Scopus
"Assessing costs using the treatment inventory cost in psychiatric patients (TiC-P), TiC-P mini and TiC-P MIDI",2019,"Journal of Mental Health Policy and Economics",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064988335&partnerID=40&md5=dbb9e8782d7ec8e8499990598c8cbec4",,"Kanters, T.A.; Institute for Medical Technology Assessment (iMTA), PO Box 1738, Netherlands; email: kanters@imta.eur.nl","English",Article,"",Scopus
"Reasons to doubt the generalizability, reliability, and diagnosticity of fast mapping (FM) for rapid lexical integration",2019,"Cognitive Neuroscience","10.1080/17588928.2019.1600487","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064168730&doi=10.1080%2f17588928.2019.1600487&partnerID=40&md5=42af797874c5b148e454cb49c32fc632","Economic and Social Research Council","Gaskell, M.G.; Department of Psychology, United Kingdom; email: gareth.gaskell@york.ac.uk","English",Note,"All Open Access, Green",Scopus
"Clinical features of scleromyxoedema in an Afro-Caribbean man",2019,"BMJ Case Reports","10.1136/bcr-2018-227588","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060234339&doi=10.1136%2fbcr-2018-227588&partnerID=40&md5=64086334f6d8242ee33ca0ad4cf20cc1",,"Unwala, R.; Medicine, Bahamas; email: unwala.rashmi@mayo.edu","English",Note,"All Open Access, Bronze, Green",Scopus
"Living well with breathlessness: How clinicians can help",2019,"British Journal of General Practice","10.3399/bjgp19X700505","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059236647&doi=10.3399%2fbjgp19X700505&partnerID=40&md5=00600800e78ad0e132e3f4cb905b1cdf",,"Hutchinson, A.; Wolfson Palliative Care Research Centre, Cottingham Road, United Kingdom; email: Ann.Hutchinson@hyms.ac.uk","English",Short Survey,"All Open Access, Bronze, Green",Scopus
"Economic evaluation of the randomised, double-blind, placebo-controlled study of subcutaneous ketamine in the management of chronic cancer pain",2019,"Palliative Medicine","10.1177/0269216318801754","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058450707&doi=10.1177%2f0269216318801754&partnerID=40&md5=34fe3a8fdd51062b9e923aaf3ca1884f","Department of Health, Australian Government","McCaffrey, N.; Deakin Health Economics, Australia; email: nikki.mccaffrey@deakin.edu.au","English",Article,"",Scopus
"Three-curve rocker-soled shoes and gait adaptations to intermittent claudication pain: A randomised crossover trial",2019,"Gait and Posture","10.1016/j.gaitpost.2018.09.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053830718&doi=10.1016%2fj.gaitpost.2018.09.001&partnerID=40&md5=ca1a8306082a00a85a826200918bb4e4","University of York","Jordan, A.R.; School of Sport, Lord Mayor's Walk, United Kingdom; email: a.jordan1@yorksj.ac.uk","English",Article,"All Open Access, Green",Scopus
"Does 'online confidence' predict application success and later academic performance in medical school? A UK-based national cohort study",2019,"BMJ Open","10.1136/bmjopen-2019-034437","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077316678&doi=10.1136%2fbmjopen-2019-034437&partnerID=40&md5=7a7e80e65470f737895f15ac582bd159","Engineering and Physical Sciences Research Council; Economic and Social Research Council; National Institute for Health Research","Tiffin, P.A.; Department of Health Sciences, United Kingdom; email: paul.tiffin@york.ac.uk","English",Article,"All Open Access, Gold, Green",Scopus
"Intertextuality, Christianity and Death: Major Themes in the Poetry of Stevie Smith",2019,"Humanities (Switzerland)","10.3390/h8040174","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85149526347&doi=10.3390%2fh8040174&partnerID=40&md5=d0dfe0f4203cb10728da37ab85c73c4b",,"Woolf, J.; Department of English and Related Literature, United Kingdom; email: judith.woolf@york.ac.uk","English",Article,"All Open Access, Gold, Green",Scopus
"Expanding HTA - Correcting a misattribution, clarifying the scope of HTA and CEA: Comment on “Ethics in HTA: Examining the ‘need for expansion’”",2019,"International Journal of Health Policy and Management","10.15171/ijhpm.2019.73","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075803427&doi=10.15171%2fijhpm.2019.73&partnerID=40&md5=74efed1931f24a4db0b30d359609faa4",,"Culyer, A.J.; Department of Economics and Related Studies and Centre for Health Economics, United Kingdom; email: tony.culyer@york.ac.uk","English",Note,"All Open Access, Gold, Green",Scopus
"Towards evidence-based medicine for paediatricians",2019,"Archives of Disease in Childhood","10.1136/archdischild-2019-318467","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075479092&doi=10.1136%2farchdischild-2019-318467&partnerID=40&md5=af0364f1945d3fd017af5f1f29ad43e7",,"Phillips, B.; Centre for Reviews and Dissemination, United Kingdom; email: bob.phillips@doctors.org.uk","English",Note,"",Scopus
"In pursuit of excellence in academic nursing: Avoiding the folly of rewarding A but hoping for B [追求护理学科上的卓越成绩:避免奖励A而期望B的愚蠢行为]",2019,"Journal of Advanced Nursing","10.1111/jan.14195","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074774773&doi=10.1111%2fjan.14195&partnerID=40&md5=545915443edd00c9c496d6883c6c2261",,"Galdas, P.; University of YorkUnited Kingdom; email: paul.galdas@york.ac.uk","English",Editorial,"All Open Access, Bronze, Green",Scopus
